id_programa,id_bips,periodo,nombre,ministerio,servicio,tipo_oferta,ano_inicio,ano_termino,descripcion,proposito,poblacion_objetivo,criterios_focalizacion,criterios_priorizacion,ejecutores,complementariedades,gasto_por_beneficiario,hallazgo_focalizacion,hallazgo_eficiencia,hallazgo_eficacia,url_ficha,url_informe,_error
183745,63354,2025,Pasantía de Perfeccionamiento de Competencias Técnicas - Técnicos para Chile,Ministerio de Educación,Subsecretaría de Educación Superior,Programa Social,2009,Permanente,"El programa busca que Técnicos de nivel superior, profesionales sin licenciatura y docentes de la formación técnico profesional de Chile mejoran su nivel de competencias técnicas. Esto a través de (i) becas de pasantía para técnicos de nivel superior y Profesionales sin licenciatura; (ii) becas de pasantía para docentes de educación superior técnica profesional y (iii) becas de pasantía para docentes de educación media técnica profesional.","Técnicos de nivel superior, profesionales sin licenciatura y docentes de la formación técnico profesional de Chile mejoran su nivel de competencias técnicas.","La población objetivo es un subconjunto focalizado de la población potencial y corresponde a personas que cumplen con una serie de requisitos mínimos establecidos en las pautas de evaluación y rúbricas del programa. Para ambos casos (i y ii), los requisitos mínimos para postular a la beca son: (1) ser chileno o extranjero con permanencia definitiva en Chile vigente al momento de la postulación, (2) poseer al menos dos años de experiencia laboral comprobable y (3) postular a uno de los programas predeterminados por el Servicio, en alguna de las ocho áreas de desarrollo estratégico del país (7 áreas estratégicas y el área de docencia). De manera complementaria, para el caso de los docentes, las personas deben (4) ejercer como formadores de la educación media o superior técnico-profesional, y acreditar al menos dos años de experiencia laboral en dicha actividad, no necesariamente continuos.","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo. La descripción de la población potencial no se ajusta a la señalada en el enunciado del problema.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección. Sin embargo el programa no atendió a beneficiarios en el año.","El programa es implementado directamente por la entidad responsable, sin la ejecución de terceros.",El programa no reporta complementariedades con otros programas de la oferta pública vigente al 2025.,"No es posible evaluar el gasto por beneficiario, debido a que el programa no reporta la información requerida en 2025.",Sin hallazgos en la dimensión de Focalización.,"Ejecución presupuestaria: El programa presenta una subejecución presupuestaria (inferior al 85%) respecto de su presupuesto inicial en 2025. El programa presenta una subejecución presupuestaria (inferior al 90%) respecto de su presupuesto final en 2025. El programa presenta persistencia de subejecución presupuestaria inicial en 2025, ya que ha ejecutado menos del 85% de su presupuesto inicial anual durante tres años consecutivos. Gasto por beneficiario: No es posible evaluar el gasto por beneficiario, debido a que el programa no reporta la información requerida en 2025.","Indicador de propósito 1: No es posible evaluar la variación del indicador de propósito, debido a que no se reportan los valores en 2025. Indicador de propósito 2: El indicador de propósito no es pertinente, debido a que no permite medir directamente el logro del propósito del programa. El indicador presentado es de satisfacción y no da cuenta del cumplimiento del propósito en los beneficiarios. El indicador de propósito del programa no se encuentra correctamente formulado. La nota metodológica no describe las dimensiones ni variables que se consultan para poder establecer si los beneficiarios que terminan la pasantía han mejorado su nivel de competencias. El universo de medición debe considerar a todos los beneficiarios y no sólo los que contestan la encuesta.",https://bips.ministeriodesarrollosocial.gob.cl/programa/183745,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=4khlJT47bPb35uLxlSb8ww%3D%3D,
181888,63380,2025,Simulacro amenaza volcánica,Ministerio del Interior,Servicio Nacional de Prevención y Respuesta ante Desastres,Programa Social,2017,Permanente,"El programa busca que las personas que habitan en comunas expuestas a alto peligro volcánico se encuentren preparadas para enfrentar erupciones volcánicas. Mediante la ejecución de talleres Evacuación de Peligros volcánicos (EPV), el desarrollo de Simulacros de Evacuación en las zonas priorizadas y la realización de Campañas de difusión del simulacro.",Personas ubicadas en áreas de alto peligro volcánico ejercitadas para enfrentar una evacuación inminente.,"Personas que habitan comunas con áreas de alto, medio y bajo peligro volcánico, de las comunas aledañas a los primeros 30 volcanes establecidos por SERNAGEOMIN en ranking de volcanes activos. Las personas se encuentran expuestas a peligro volcánico en un radio de 30K. Corresponde a 94290 personas.","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección.","El programa es implementado directamente por la entidad responsable, sin la ejecución de terceros.",CERT (Equipos Comunitarios para Respuesta en Emergencias) - Servicio Nacional de Prevención y Respuesta ante Desastres,"El programa presenta un gasto por beneficiario fuera del rango esperado (variación mayor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024). No obstante, la justificación proporcionada por el Servicio se considera pertinente. Se justifica debido a la variabilidad en cantidad de beneficiarios y costos, considerando el ámbito de acción del programa.",Sin hallazgos en la dimensión de Focalización.,Sin hallazgos en la dimensión de Eficiencia.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/181888,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=rB%2FR4igD6UZVk%2BRu6pCiAg%3D%3D,
183508,63381,2025,Familias - SSyOO,Ministerio de Desarrollo Social y Familia,Subsecretaría de Servicios Sociales,Programa Social,2013,Permanente,"El programa aborda la situación de pobreza extrema y vulnerabilidad de familias del país, a través de cinco componentes: Eje- Acompañamiento a la Trayectoria; Acompañamiento  Psicosocial (APS); Acompañamiento Sociolaboral (ASL); Transferencias Monetarias y; Servicios y Prestaciones.","Personas y familias superan su situación de pobreza extrema de manera sostenible, a través del desarrollo de capacidades y generando ingresos autónomos por la vía del trabajo.","Familias en condición de pobreza extrema de ingresos (por no contar con ingresos suficientes para financiar el valor de una canasta básica de alimentos, según define la Ley 20.595) y que pertenecen hasta el 20% de vulnerabilidad socioeconómica, conforme al instrumento técnico de focalización vigente.","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección.",Municipios con Convenios Firmados - Municipio,El programa no reporta complementariedades con otros programas de la oferta pública vigente al 2025.,"El programa presenta un gasto por beneficiario fuera del rango esperado (variación mayor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024).",Sin hallazgos en la dimensión de Focalización.,"Gasto por beneficiario: El programa presenta un gasto por beneficiario fuera del rango esperado (variación mayor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024). Gasto Administrativo: El gasto administrativo no se encuentra correctamente estimado, dado que incorpora gastos distintos a servicios de apoyo al programa. El programa presentó una estimación del gasto administrativo incorrecta durante el proceso de evaluación de desempeño. Si bien el programa rectificó la estimación, dicha corrección fue realizada fuera del plazo establecido.",Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/183508,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=Ecxh8bD0mvXq3zcUOX8NJA%3D%3D,
183325,63382,2025,Centros Temporales para la Superación,Ministerio de Desarrollo Social y Familia,Subsecretaría de Servicios Sociales,Programa Social,2012,Permanente,"El programa busca abordar que personas en Situación de Calle (PSC) carezcan de las condiciones mínimas de supervivencia para asegurar su bienestar físico y social, a través de tres componentes: Centros de Bajo Umbral; Alojamientos para la superación y; Acceso a redes coordinadas y efectivas - Red Calle Cero.",Las Personas en Situación de Calle (PSC) cuentan con las condiciones mínimas de supervivencia para asegurar su bienestar físico y social.,El programa focaliza la atención de personas en situación de calle que cuenten con alguna de las siguientes características:,"La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección.","Municipalidad de Recoleta, Independencia, Estación Central, Copiapó, Chillán, Puerto Montt - Municipio",Apoyo a la Atención en Salud Mental - Subsecretaría de Servicios Sociales,"El programa presenta un gasto por beneficiario dentro del rango esperado (menor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024).",Sin hallazgos en la dimensión de Focalización.,Sin hallazgos en la dimensión de Eficiencia.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/183325,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=Jhz9Yo%2B5gtDfUX3smGYaKw%3D%3D,
183910,63383,2025,Red Local de Apoyos y Cuidados - RLAC,Ministerio de Desarrollo Social y Familia,Subsecretaría de Servicios Sociales,Programa Social,2017,Permanente,"El programa busca que la díada, compuesta por la persona en situación de dependencia funcional moderada o severa (PSDF) y su cuidador/a principal, disminuyan su vulnerabilidad biopsicosocial. El programa se estructura en tres componentes complementarios: el Plan de Cuidados, que actúa como puerta de entrada mediante la validación del nivel de dependencia y de la sobrecarga del cuidado, la identificación de necesidades y la elaboración consensuada de un plan de intervención escalonado que articula prestaciones de primer, segundo y tercer orden, coordinadas con la red local y ejecutadas por equipos comunales sociosanitarios; el Servicio de Atención Domiciliaria (SAD), que entrega cuidados básicos en el hogar a través de visitas semanales realizadas por asistentes de cuidado, contribuyendo a disminuir la sobrecarga del cuidador/a principal y a mejorar la funcionalidad de la persona con dependencia; y los Servicios Especializados (SSEE), que otorgan atenciones profesionales especializadas y apoyos complementarios, como rehabilitación, apoyo psicosocial, ayudas técnicas, adaptaciones funcionales e insumos de cuidado, ajustados a las necesidades particulares de cada díada y definidos en el Plan de Cuidados, asegurando seguimiento, supervisión y continuidad de la intervención.",La díada compuesta por la persona en situación de dependencia funcional moderada o severa (PSDF) y su cuidador/a principal disminuye su vulnerabilidad biopsicosocial.,"Díada compuesta por las personas en situación de dependencia funcional (PSDF) moderada o severa y sus cuidadores principales que se encuentren en el Registro Social de Hogares. Estas pueden constituirse de mujeres y hombres personas mayores, adultas y niños, niñas y adolescentes. Los beneficiarios deben residir en las comunas donde se ejecuta el programa. No incluye a personas dependientes que habitan en Hogares colectivos o Residencias. De acuerdo con RSH, las personas con dependencia funcional se definen:","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección.",Municipio - Municipio,"Gestión Social Local - GSL (Ex Apoyo, Monitoreo y Supervisión a la Gestión Territorial) - Subsecretaría de Servicios Sociales","El programa presenta un gasto por beneficiario fuera del rango esperado (variación mayor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024). Este es el primer año de implementación de su nuevo diseño ya que pasó por evaluación Ex Ante el año 2024.",Sin hallazgos en la dimensión de Focalización.,"Gasto por beneficiario: El programa presenta un gasto por beneficiario fuera del rango esperado (variación mayor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024). Este es el primer año de implementación de su nuevo diseño ya que pasó por evaluación Ex Ante el año 2024.",Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/183910,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=%2BDcc5ybcogoYBJkP5DhUXw%3D%3D,
181228,63400,2025,Escuela Para Directivos,Ministerio de Educación,Subsecretaría de Educación,Programa Social,2007,Permanente,El programa aborda las bajas capacidades de directores de establecimientos educacionales que reciben subvención del Estado mediante la realización de programas para formar a los profesionales de la educación en competencias básicas y conocimientos que son fundamentales para un director de excelencia.,"Directores, directivos (Sub directores, Inspectores generales, Orientadores, Jefes de UTP) y aspirantes a director de establecimientos escolares con financiamiento público, mejoren sus capacidades que les permiten liderar el cambio educativo en sus comunidades escolares.","""Directores, directivos (sub directores, inspectores generales, orientadores y jefes UTP), como también docentes de aula con al menos 3 años de experiencia que aspiren a ser directores que se desempeñen en establecimientos escolares con financiamiento público"".","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 no corresponde a un subconjunto de la población objetivo. La descripción de la población beneficiada no incluye la misma información de la población objetivo ""3 años de experiencia en el cargo, que tengan aspiración de convertirse en directivos"", por lo que no es evidente que sea un subconjunto de la población objetivo.",* Universidad de Santiago de Chile (USACH) * Universidad de Chile - Servicio o Institución Pública,El programa no reporta complementariedades con otros programas de la oferta pública vigente al 2025.,"El programa presenta un gasto por beneficiario fuera del rango esperado (variación mayor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024).","Criterios de priorización: La población beneficiada del programa en 2025 no corresponde a un subconjunto de la población objetivo. La descripción de la población beneficiada no incluye la misma información de la población objetivo ""3 años de experiencia en el cargo, que tengan aspiración de convertirse en directivos"", por lo que no es evidente que sea un subconjunto de la población objetivo.","Ejecución presupuestaria: El programa presenta una subejecución presupuestaria (inferior al 85%) respecto de su presupuesto inicial en 2025. Gasto por beneficiario: El programa presenta un gasto por beneficiario fuera del rango esperado (variación mayor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024). Gasto Administrativo: El gasto administrativo no se encuentra correctamente descrito, debido a que incluye gastos distintos a los servicios de apoyo y/o no es coherente con la desagregación por subtítulos. El gasto administrativo no describe adecuadamente los gastos en servicios de apoyo incurridos por el programa. Si bien se describe la contratación de profesionales, no se detalla las labores que estos realizan, de manera de poder identificar que efectivamente corresponde a gastos administrativos del programa.",Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/181228,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=D%2B77%2BaUX17RryoIU%2F29dDw%3D%3D,
181248,63408,2025,Sistema Nacional de Inducción y Mentoría,Ministerio de Educación,Subsecretaría de Educación,Programa Social,2017,Permanente,"El programa busca disminuir la alta deserción de los docentes principiantes que ingresan al sistema subvencionado en sus primeros años, a través de la formación de mentores y el acompañamiento y apoyo al docente principiante en su primer año de ejercicio profesional para un aprendizaje, práctica y responsabilidad profesional efectivo.","Disminuir la deserción de los docentes que se inician en la vida profesional  en el sistema escolar subvencionado en sus primeros años, mediante un proceso de acompañamiento a docentes principiantes.","""Docente con título profesional de profesor(a) o educador(a), que se desempeña en establecimiento educacional, se encuentra en su primer o segundo año de ejercicio profesional docente, con un contrato por una jornada laboral semanal máximo de 38 horas, ejerce la función de docente y postula en forma voluntaria al proceso de inducción y mentoría.""","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección.","Coorporación Tu clase, tu país - Organismo privado sin fines de lucro (Fundación, organización social, comunitaria, territorial, deportiva, corporación cultural, educacional, federación, otro)","Red Maestros de Maestros (Ley 19.715, Art. 17) - Subsecretaría de Educación","El programa presenta un gasto por beneficiario dentro del rango esperado (menor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024).",Sin hallazgos en la dimensión de Focalización.,"Ejecución presupuestaria: El programa presenta una sobre ejecución presupuestaria (superior al 110%) respecto de su presupuesto inicial en 2025. Gasto Administrativo: El gasto administrativo no se encuentra correctamente descrito, debido a que incluye gastos distintos a los servicios de apoyo y/o no es coherente con la desagregación por subtítulos. El gasto administrativo no describe adecuadamente los gastos en servicios de apoyo incurridos por el programa. Si bien se describe la contratación de profesionales, no se detalla las labores que estos realizan, de manera de poder identificar que efectivamente corresponde a gastos administrativos del programa.","Indicador de propósito 2: No es posible evaluar la variación del indicador de propósito, debido a que no se reportan los valores en 2025.",https://bips.ministeriodesarrollosocial.gob.cl/programa/181248,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=TtO9yUjK4WZTiYuGu6viXg%3D%3D,
184370,63412,2025,Programa de Revitalización Cultural Indígena y Afrodescendiente,"Ministerio de las Culturas, las Artes y el Patrimonio",Servicio Nacional del Patrimonio Cultural,Programa Social,2016,Permanente,"El programa busca resolver la baja valoración y decaimiento de las expresiones culturales y artísticas de los pueblos originarios a nivel nacional y pueblo Tribal Afrodescendiente chileno, implementando tres componentes: 1) Diálogos participativos para la elaboración, seguimiento y evaluación de planes de revitalización territorial; 2) Ejecución de planes para la revitalización territorial, y; 3) Actividades de difusión y puesta en valor de las culturas de los pueblos originarios y comunidad afrodescendiente.",Aumentar la valoración de las expresiones culturales y artísticas de las organizaciones de pueblos originarios y del pueblo tribal afrodescendiente a nivel nacional.,"Organizaciones autoreconocidas indígenas, de acuerdo al Artículo 1.2 del Convenio 169 de la OIT. U Organizaciones de los pueblos indígenas en Chile, reconocidos por la Ley 19.253, además de organizaciones del pueblo tribal afrodescendiente chileno, reconocido por la Ley 21.151.","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo. Debe completar las fuente de información utilizada para la estimación de la población potencial identificando la fuente y año utilizado.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección. No obstante, la referencia a que el cumplimiento de dichos criterios será sistematizado a partir del ciclo 5 del programa (2026–2028) no forma parte de la descripción de la población beneficiada, sino que debe incorporarse en la sección de fuente de información.","El programa es implementado directamente por la entidad responsable, sin la ejecución de terceros.",Educación Intercultural e Indígena - Corporación Nacional de Desarrollo Indígena,"El programa presenta un gasto por beneficiario fuera del rango esperado (variación mayor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024).",Sin hallazgos en la dimensión de Focalización.,"Gasto por beneficiario: El programa presenta un gasto por beneficiario fuera del rango esperado (variación mayor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024).",Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/184370,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=VBwpDCYJ%2BqmcjZbwpkGTug%3D%3D,
183316,63415,2025,Tenencia Responsable de Animales de Compañía,Ministerio del Interior,Subsecretaría Desarrollo Regional y Administrativo,Programa Social,2014,Permanente,"El programa aborda el problema ""Baja convivencia responsable de personas con mascotas o animales de compañía en las comunas del país"". Para ello se implementan cuatro componentes: Servicios Veterinarios para Caninos y Felinos, Educación y Capacitación para la Tenencia Responsable de Animales de Compañía, Fondo Concursable para la Tenencia Responsable de Animales de Compañía y Desarrollo y Mantención de Registros Nacionales.",Aumentar la convivencia responsable de personas con mascotas o animales de compañía en las comunas del país.,"Comunas donde existe una baja convivencia responsable entre personas y mascotas, es decir, con dificultades en acceso a servicios veterinarios, bajos recursos económicos de tenedores, baja cultura de cuidado animal (asociado a no acudir al veterinario), desconocimiento de la normativa (no identificación y registro de las mascotas) e indiferencia de necesidades y bienestar animal (abandono y maltrato animal). Estas variables se encuentran levantadas y aplicadas en instrumentos y registros de SUBDERE (bases de datos del programa 2021), denuncias maltrato animal al Ministerio Público (2020),y  estrategias comunales de médicos veterinarios municipales (2020).","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección.","El programa es implementado directamente por la entidad responsable, sin la ejecución de terceros.",Mejoramiento Urbano y Equipamiento Comunal - Subsecretaría Desarrollo Regional y Administrativo,"El programa presenta un gasto por beneficiario dentro del rango esperado (menor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024).",Sin hallazgos en la dimensión de Focalización.,"Gasto Administrativo: El gasto administrativo no se encuentra correctamente descrito, debido a que incluye gastos distintos a los servicios de apoyo y/o no es coherente con la desagregación por subtítulos. El gasto administrativo no describe adecuadamente los gastos en servicios de apoyo incurridos por el programa. Si bien se describe la contratación de profesionales, no se detalla las labores que estos realizan, de manera de poder identificar que efectivamente corresponde a gastos administrativos del programa.","Indicador de propósito 2: El resultado del indicador de propósito disminuyó (lectura ascendente), indicando un menor desempeño del programa en 2025 respecto de 2024.",https://bips.ministeriodesarrollosocial.gob.cl/programa/183316,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=yibuM%2B%2BYFRjC5Xj0u%2FouiQ%3D%3D,
181960,63438,2025,Fondo Nacional de Proyectos Inclusivos (FONAPI),Ministerio de Desarrollo Social y Familia,Servicio Nacional de la Discapacidad,Programa Social,2017,Permanente,"El programa busca apoyar a organizaciones que trabajan en el ámbito de la discapacidad, de modo que disminuyan las barreras para implementar iniciativas para la participación social de las personas con discapacidad , a través de un Concurso Nacional de Proyectos Inclusivos y Plan de Acompañamiento a Organizaciones.",Organizaciones que trabajan en el ámbito de la discapacidad disminuyen las barreras para implementar iniciativas para la participación social de las personas con discapacidad,"Organizaciones sin fines de lucro que trabajen en el ámbito de la discapacidad, inscritas en el Registro de Personas Jurídicas Receptoras de Fondos Públicos, con vigencia de 2 años y que estén inscritos en el catastro de organizaciones de SENADIS","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección. De todas maneras, se debe revisar la coherencia en el reporte de los beneficiarios en los diferentes procesos de Monitoreo. El 2024 se reportaron 106 egresos posteriores al 2024. Sin embargo, en este proceso de reportan 75 ingresos previos al 2025, lo que es no es consistente.",Universidad de Chile - Universidad o Centro de Formación público,El programa no reporta complementariedades con otros programas de la oferta pública vigente al 2025.,"El programa presenta un gasto por beneficiario fuera del rango esperado (variación mayor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024). No obstante, la justificación proporcionada por el Servicio se considera pertinente. Al respecto, se señala que este año se implementó la nueva versión del programa, después de su reformulación, ajustando su población, componentes y estrategia de intervención, razón por la cual se explica el aumento del gasto por beneficiario, no siendo comparable con los resultados del año anterior.",Sin hallazgos en la dimensión de Focalización.,Sin hallazgos en la dimensión de Eficiencia.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/181960,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=VBFp8HE1x0yuVlgY7qxD2Q%3D%3D,
181994,63440,2025,Accesibilidad en Instituciones Públicas,Ministerio de Desarrollo Social y Familia,Servicio Nacional de la Discapacidad,Programa Social,2017,Permanente,"El programa busca que las Instituciones públicas dispongan de planes de acción sobre accesibilidad para personas en situación de discapacidad, a través de Asesorías de Accesibilidad en Instituciones Públicas del Estado y Promoción de Accesibilidad en Instituciones Públicas del Estado.",Las Instituciones públicas poseen edificaciones y  sistemas de información accesibles para la personas con discapacidad.,"Instituciones públicas que pertenecen al """"Catastro de Levantamiento de accesibilidad de instituciones públicas"""" identificados por SENADIS a través de la ficha IDA o la participación en el Sello Chile Inclusivo, entre las cuales se contempla:","La población objetivo del programa no corresponde a un subconjunto de la población potencial. En el Monitoreo 2024 se señaló que debía explicitarse que las instituciones públicas que pertenecen al Catastro de levantamiento de accesibilidad de instituciones públicas son instituciones públicas sin edificaciones ni sistemas de información accesibles para las personas con discapacidad, de manera de poder corroborar que la población objetivo es un subconjunto de la población potencial.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección. De todas maneras, se debe revisar la coherencia en el reporte de los beneficiarios en los diferentes procesos de Monitoreo. El 2024 se reportaron 641 egresos posteriores al 2024. Sin embargo, en este proceso no se reportan ingresos previos al 2025, lo que es no es consistente.",Universidad de Chile - Universidad o Centro de Formación público,El programa no reporta complementariedades con otros programas de la oferta pública vigente al 2025.,"El programa presenta un gasto por beneficiario fuera del rango esperado (variación mayor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024). No obstante, la justificación proporcionada por el Servicio se considera pertinente. Al respecto, el programa señala que su presupuesto se vio afectado por los recortes presupuestarios implementados en el sector publico. Esta disminución, el aumento en el costo de los servicios de asesorías y promoción inciden en el costo por beneficiario del programa.","Criterios de focalización: La población objetivo del programa no corresponde a un subconjunto de la población potencial. En el Monitoreo 2024 se señaló que debía explicitarse que las instituciones públicas que pertenecen al Catastro de levantamiento de accesibilidad de instituciones públicas son instituciones públicas sin edificaciones ni sistemas de información accesibles para las personas con discapacidad, de manera de poder corroborar que la población objetivo es un subconjunto de la población potencial.",Sin hallazgos en la dimensión de Eficiencia.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/181994,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=rWl2ZbZ%2FWL4d%2FD52Stx2Dw%3D%3D,
181961,63441,2025,Apoyo a Instituciones Educativas para la Inclusión de Estudiantes en Situación de Discapacidad,Ministerio de Desarrollo Social y Familia,Servicio Nacional de la Discapacidad,Programa Social,2017,Permanente,"El programa apoya a Instituciones de educación de distintos niveles y modalidades educativas, que presentan barreras en los factores contextuales (factores ambientales y factores personales) para la inclusión de Estudiantes en Situación de Discapacidad (EsD), a través de un Concurso Nacional de Apoyos Institucionales para la inclusión de estudiantes con discapacidad.",Disminuir barreras de los factores contextuales de instituciones educativas de todos los niveles y modalidades que tienen estudiantes en situación de discapacidad.,Instituciones Educativas que impartan enseñanza regular y con proyectos que beneficien a Estudiantes con Discapacidad  matriculados e inscritos en el Registro Nacional de la Discapacidad. Sin deuda con SENADIS.,"La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección. De todas formas, para futuros procesos, se recuerda que los criterios de priorización se deben describir en la sección de población beneficiaria, de manera que se puedan visualizar en el informe y sean comprensibles para todos sus lectores. Actualmente aparecen dentro de la sección de criterios de prelación, lo que no es visible y confunde su comprensión.","El programa es implementado directamente por la entidad responsable, sin la ejecución de terceros.",El programa no reporta complementariedades con otros programas de la oferta pública vigente al 2025.,"El programa presenta un gasto por beneficiario fuera del rango esperado (variación mayor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024). No obstante, la justificación proporcionada por el Servicio se considera pertinente. El programa señala que la población beneficiaria disminuye en base al año anterior, dado que el programa presenta un recorte de presupuestario que impacta en la cantidad de beneficiarios. Asimismo, para este año se priorizó trabajar con los SLEP con presencia regional y dado que son instituciones nuevas y sin mayor conocimiento en discapacidad, se elevaron un pocos los costos para obtener buenos resultados en la intervención.",Sin hallazgos en la dimensión de Focalización.,Ejecución presupuestaria: El programa presenta una subejecución presupuestaria (inferior al 85%) respecto de su presupuesto inicial en 2025.,"Indicador de propósito 1: El resultado del indicador de propósito disminuyó (lectura ascendente), indicando un menor desempeño del programa en 2025 respecto de 2024.",https://bips.ministeriodesarrollosocial.gob.cl/programa/181961,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=%2BtOTwff3q3dU5w971qx2CQ%3D%3D,
